timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1543814120353,4597,HTTP Request,200,OK,Users 1-22,text,true,,8189,232,50,50,http://localhost:9292/,2289,0,1
1543814120353,2290,HTTP Request-0,302,Found,Users 1-22,text,true,,846,118,50,50,http://localhost:9292/cars,2289,0,1
1543814122643,2307,HTTP Request-1,200,OK,Users 1-22,text,true,,7343,114,50,50,http://localhost:9292/,2302,0,0
1543814120354,4599,HTTP Request,200,OK,Users 1-24,text,true,,8193,232,50,50,http://localhost:9292/,2281,0,0
1543814120354,2284,HTTP Request-0,302,Found,Users 1-24,text,true,,840,118,50,50,http://localhost:9292/cars,2281,0,0
1543814122638,2315,HTTP Request-1,200,OK,Users 1-24,text,true,,7353,114,50,50,http://localhost:9292/,2315,0,1
1543814120384,4637,HTTP Request,200,OK,Users 1-26,text,true,,8191,232,50,50,http://localhost:9292/,2272,0,0
1543814120384,2280,HTTP Request-0,302,Found,Users 1-26,text,true,,842,118,50,50,http://localhost:9292/cars,2272,0,0
1543814122664,2357,HTTP Request-1,200,OK,Users 1-26,text,true,,7349,114,50,50,http://localhost:9292/,2353,0,0
1543814120649,4386,HTTP Request,200,OK,Users 1-7,text,true,,8183,232,50,50,http://localhost:9292/,2027,0,1
1543814120649,2032,HTTP Request-0,302,Found,Users 1-7,text,true,,834,118,50,50,http://localhost:9292/cars,2027,0,1
1543814122681,2354,HTTP Request-1,200,OK,Users 1-7,text,true,,7349,114,50,50,http://localhost:9292/,2346,0,0
1543814120652,4514,HTTP Request,200,OK,Users 1-6,text,true,,8199,232,50,50,http://localhost:9292/,2033,0,0
1543814120652,2036,HTTP Request-0,302,Found,Users 1-6,text,true,,842,118,50,50,http://localhost:9292/cars,2033,0,0
1543814122688,2478,HTTP Request-1,200,OK,Users 1-6,text,true,,7357,114,50,50,http://localhost:9292/,2477,0,0
1543814120653,4620,HTTP Request,200,OK,Users 1-29,text,true,,8191,232,50,50,http://localhost:9292/,2044,0,1
1543814120653,2050,HTTP Request-0,302,Found,Users 1-29,text,true,,844,118,50,50,http://localhost:9292/cars,2044,0,1
1543814122703,2570,HTTP Request-1,200,OK,Users 1-29,text,true,,7347,114,50,50,http://localhost:9292/,2566,0,0
1543814120660,4624,HTTP Request,200,OK,Users 1-28,text,true,,8195,232,50,50,http://localhost:9292/,2046,0,0
1543814120660,2046,HTTP Request-0,302,Found,Users 1-28,text,true,,842,118,50,50,http://localhost:9292/cars,2046,0,0
1543814122706,2578,HTTP Request-1,200,OK,Users 1-28,text,true,,7353,114,50,50,http://localhost:9292/,2571,0,0
1543814120660,4650,HTTP Request,200,OK,Users 1-27,text,true,,8191,232,50,50,http://localhost:9292/,2056,0,0
1543814120660,2057,HTTP Request-0,302,Found,Users 1-27,text,true,,850,118,50,50,http://localhost:9292/cars,2056,0,0
1543814122717,2593,HTTP Request-1,200,OK,Users 1-27,text,true,,7341,114,50,50,http://localhost:9292/,2592,0,0
1543814123401,2096,HTTP Request,200,OK,Users 1-9,text,true,,8201,232,50,50,http://localhost:9292/,1927,0,0
1543814123401,1931,HTTP Request-0,302,Found,Users 1-9,text,true,,842,118,50,50,http://localhost:9292/cars,1927,0,0
1543814125332,165,HTTP Request-1,200,OK,Users 1-9,text,true,,7359,114,50,50,http://localhost:9292/,160,0,0
1543814123415,2207,HTTP Request,200,OK,Users 1-36,text,true,,8193,232,50,50,http://localhost:9292/,1948,0,0
1543814123415,1951,HTTP Request-0,302,Found,Users 1-36,text,true,,844,118,50,50,http://localhost:9292/cars,1948,0,0
1543814125366,256,HTTP Request-1,200,OK,Users 1-36,text,true,,7349,114,50,50,http://localhost:9292/,251,0,0
1543814123415,2219,HTTP Request,200,OK,Users 1-35,text,true,,8207,232,50,50,http://localhost:9292/,1952,0,0
1543814123415,1952,HTTP Request-0,302,Found,Users 1-35,text,true,,848,118,50,50,http://localhost:9292/cars,1952,0,0
1543814125367,267,HTTP Request-1,200,OK,Users 1-35,text,true,,7359,114,50,50,http://localhost:9292/,259,0,0
1543814123592,2052,HTTP Request,200,OK,Users 1-37,text,true,,8177,232,50,50,http://localhost:9292/,1798,0,0
1543814123592,1800,HTTP Request-0,302,Found,Users 1-37,text,true,,834,118,50,50,http://localhost:9292/cars,1798,0,0
1543814125392,252,HTTP Request-1,200,OK,Users 1-37,text,true,,7343,114,50,50,http://localhost:9292/,252,0,0
1543814123482,2170,HTTP Request,200,OK,Users 1-40,text,true,,8205,232,50,50,http://localhost:9292/,1884,0,0
1543814123482,1885,HTTP Request-0,302,Found,Users 1-40,text,true,,848,118,50,50,http://localhost:9292/cars,1884,0,0
1543814125367,285,HTTP Request-1,200,OK,Users 1-40,text,true,,7357,114,50,50,http://localhost:9292/,279,0,0
1543814121609,4086,HTTP Request,200,OK,Users 1-11,text,true,,8185,232,50,50,http://localhost:9292/,2036,0,1
1543814121609,2039,HTTP Request-0,302,Found,Users 1-11,text,true,,838,118,50,50,http://localhost:9292/cars,2036,0,1
1543814123648,2047,HTTP Request-1,200,OK,Users 1-11,text,true,,7347,114,50,50,http://localhost:9292/,2046,0,0
1543814121647,4165,HTTP Request,200,OK,Users 1-41,text,true,,8179,232,50,50,http://localhost:9292/,2035,0,0
1543814121647,2039,HTTP Request-0,302,Found,Users 1-41,text,true,,828,118,50,50,http://localhost:9292/cars,2035,0,0
